employee_id,name,age,gender,country,city,department,experience_years,salary_usd,bonus_usd,work_hours_per_week,remote_work,performance_score,joining_year,seniority_level,job_title_designer,job_title_developer,job_title_manager,education_high school,education_master,education_phd,contract_type_full-time,contract_type_part-time
731,employee_731,48,female,usa,toronto,it,19,149324,9201,30,yes,9,2019,senior,0,0,1,0,0,1,0,1
732,employee_732,51,female,pakistan,london,it,6,113569,5144,33,yes,4,2015,mid,0,0,0,0,0,0,0,1
733,employee_733,38,female,uk,london,hr,6,115610,6606,39,no,8,2020,mid,0,0,0,1,0,0,0,0
734,employee_734,40,male,canada,la,marketing,12,33435,7766,32,yes,5,2010,senior,0,1,0,1,0,0,0,0
735,employee_735,24,female,india,ny,marketing,8,131505,18114,56,no,8,2019,senior,1,0,0,0,0,1,0,0
736,employee_736,37,male,india,toronto,hr,24,83331,16928,49,yes,1,2020,senior,0,0,1,1,0,0,0,1
737,employee_737,47,female,uk,toronto,finance,20,58942,2648,38,yes,8,2020,senior,1,0,0,0,0,0,1,0
738,employee_738,41,female,pakistan,toronto,hr,12,89635,3130,32,yes,4,2020,senior,0,0,1,0,1,0,1,0
739,employee_739,40,male,india,la,finance,11,59059,15392,57,yes,2,2018,senior,0,0,1,1,0,0,1,0
740,employee_740,25,male,uk,karachi,hr,12,87557,11588,35,no,6,2022,senior,1,0,0,0,0,1,0,1
741,employee_741,20,male,usa,london,hr,23,143457,5366,35,no,2,2018,senior,0,0,0,0,1,0,1,0
742,employee_742,24,female,pakistan,ny,hr,9,82389,2506,52,no,5,2017,senior,0,1,0,0,1,0,0,0
743,employee_743,31,female,canada,delhi,marketing,0,83014,19542,54,yes,2,2018,junior,0,0,1,0,0,0,0,0
744,employee_744,45,male,india,karachi,it,24,62826,16222,41,no,3,2010,senior,0,0,0,0,0,1,1,0
745,employee_745,53,male,uk,london,hr,7,60297,13363,52,no,6,2002,mid,0,0,1,1,0,0,0,0
746,employee_746,33,male,usa,la,marketing,21,73890,12795,59,no,1,2007,senior,0,1,0,0,0,1,1,0
747,employee_747,45,male,canada,london,it,15,51322,10858,30,yes,6,2019,senior,0,0,1,0,1,0,1,0
748,employee_748,46,female,uk,london,it,12,65739,13616,45,no,3,2018,senior,0,1,0,0,0,1,0,0
749,employee_749,28,male,uk,la,hr,2,39719,5136,53,yes,7,2009,junior,0,1,0,1,0,0,0,0
750,employee_750,45,male,canada,toronto,finance,2,109553,14478,34,yes,2,2015,junior,0,0,1,1,0,0,0,0
751,employee_751,41,male,usa,toronto,finance,23,38314,12161,38,no,6,2004,senior,0,0,1,0,0,0,0,0
752,employee_752,49,male,usa,ny,finance,4,123831,3689,39,yes,8,2019,mid,0,1,0,1,0,0,1,0
753,employee_753,36,female,pakistan,ny,hr,25,105164,3810,42,no,1,2008,senior,0,0,0,1,0,0,0,0
754,employee_754,45,male,india,toronto,finance,10,137658,12663,44,no,9,2007,senior,1,0,0,0,0,1,0,0
755,employee_755,55,female,canada,karachi,marketing,29,107028,7152,41,no,5,2010,senior,0,1,0,0,0,1,0,1
756,employee_756,20,male,canada,delhi,marketing,6,66113,1012,34,no,5,2015,mid,0,0,1,0,1,0,0,0
757,employee_757,27,male,canada,london,marketing,20,147174,12162,34,no,5,2006,senior,0,0,1,0,0,0,0,0
758,employee_758,54,female,usa,delhi,marketing,23,45357,8999,57,yes,6,2014,senior,0,0,0,0,0,1,1,0
759,employee_759,34,male,india,london,it,9,128865,8219,57,no,2,2023,senior,1,0,0,1,0,0,1,0
760,employee_760,41,female,pakistan,toronto,marketing,9,50365,6328,59,yes,6,2020,senior,0,1,0,0,1,0,0,1
761,employee_761,33,female,uk,ny,finance,19,69029,4621,47,no,4,2019,senior,0,1,0,0,0,1,0,0
762,employee_762,45,male,uk,karachi,hr,1,31737,12665,41,no,8,2022,junior,1,0,0,0,0,0,0,0
763,employee_763,47,female,canada,ny,finance,2,104632,12314,56,no,9,2016,junior,0,1,0,0,0,0,0,0
764,employee_764,42,female,india,delhi,marketing,7,115474,1652,32,yes,9,2005,mid,1,0,0,0,1,0,0,0
765,employee_765,33,female,usa,ny,it,10,108218,17182,55,yes,8,2014,senior,0,0,1,0,1,0,0,0
766,employee_766,43,female,india,toronto,marketing,12,57499,9812,54,yes,3,2007,senior,1,0,0,0,1,0,0,0
767,employee_767,21,female,india,karachi,hr,6,140027,4790,36,yes,4,2006,mid,0,1,0,0,1,0,0,1
768,employee_768,45,female,usa,delhi,finance,12,140402,16659,46,no,1,2001,senior,1,0,0,0,1,0,0,0
769,employee_769,33,female,canada,karachi,hr,1,137430,2645,48,no,9,2012,junior,0,0,0,1,0,0,0,0
770,employee_770,26,female,india,london,hr,5,76157,11435,57,yes,5,2022,mid,0,0,1,1,0,0,0,0
771,employee_771,22,male,uk,ny,hr,8,86247,4688,47,yes,6,2005,senior,0,0,1,0,0,1,0,1
772,employee_772,42,male,usa,karachi,finance,19,71034,8689,30,yes,3,2004,senior,1,0,0,0,0,0,0,0
773,employee_773,37,female,pakistan,la,marketing,24,30294,2379,54,no,8,2019,senior,0,1,0,1,0,0,0,1
774,employee_774,57,male,canada,ny,hr,1,128072,5243,53,yes,7,2000,junior,0,0,0,1,0,0,1,0
775,employee_775,54,female,usa,london,finance,17,54596,11237,34,yes,1,2017,senior,0,0,1,1,0,0,0,0
776,employee_776,34,female,pakistan,karachi,it,15,128185,17330,56,no,5,2014,senior,0,0,1,0,0,1,0,1
777,employee_777,44,male,pakistan,delhi,finance,24,41434,6611,57,yes,9,2022,senior,0,1,0,0,1,0,1,0
778,employee_778,56,female,india,london,it,11,88382,13516,31,no,6,2009,senior,0,1,0,0,0,1,0,1
779,employee_779,47,female,india,la,finance,6,68098,14886,30,no,8,2002,mid,0,0,0,0,0,0,0,1
780,employee_780,29,female,india,karachi,marketing,6,34655,14716,36,no,1,2004,mid,1,0,0,0,0,0,1,0
781,employee_781,58,female,usa,toronto,hr,16,113029,6912,58,no,7,2023,senior,0,1,0,0,0,0,0,0
782,employee_782,36,male,usa,ny,marketing,12,76228,7449,40,no,3,2012,senior,1,0,0,0,0,0,0,0
783,employee_783,58,female,canada,delhi,finance,10,33771,2725,40,yes,9,2007,senior,0,0,0,1,0,0,0,1
784,employee_784,41,female,india,toronto,hr,5,104099,16870,47,yes,6,2021,mid,1,0,0,1,0,0,1,0
785,employee_785,45,female,pakistan,karachi,it,28,86799,10304,46,no,5,2020,senior,0,0,1,0,0,1,0,0
786,employee_786,44,male,uk,karachi,finance,22,92257,8522,31,no,8,2001,senior,1,0,0,0,1,0,0,1
787,employee_787,36,female,canada,london,hr,26,47558,14663,36,yes,8,2008,senior,0,0,0,0,0,0,1,0
788,employee_788,32,male,usa,karachi,it,13,129468,5784,36,yes,3,2016,senior,0,0,0,0,0,1,0,1
789,employee_789,39,male,canada,delhi,it,5,88436,10472,39,no,2,2017,mid,0,0,0,1,0,0,1,0
790,employee_790,44,female,canada,toronto,marketing,5,137779,18616,51,yes,2,2012,mid,1,0,0,1,0,0,0,0
791,employee_791,23,female,canada,delhi,finance,1,122103,11055,50,yes,5,2000,junior,0,0,1,0,1,0,0,0
792,employee_792,29,male,canada,la,it,21,62376,13676,32,no,7,2011,senior,0,1,0,0,1,0,0,1
793,employee_793,22,female,uk,la,hr,19,149154,8446,59,yes,8,2019,senior,0,0,1,0,1,0,0,0
794,employee_794,37,male,india,ny,it,24,117458,5725,41,yes,8,2019,senior,1,0,0,0,0,1,0,0
795,employee_795,55,male,pakistan,ny,it,14,107924,15769,32,yes,8,2020,senior,1,0,0,1,0,0,1,0
796,employee_796,41,female,canada,la,marketing,27,59332,2409,40,yes,3,2004,senior,0,1,0,1,0,0,0,0
797,employee_797,53,female,canada,karachi,marketing,16,76737,9205,58,no,2,2007,senior,1,0,0,0,1,0,1,0
798,employee_798,27,male,canada,delhi,hr,28,119031,17365,41,yes,4,2014,senior,0,0,0,0,0,0,1,0
799,employee_799,59,male,india,la,marketing,7,103970,1256,54,no,1,2002,mid,0,0,0,0,1,0,0,1
800,employee_800,38,male,usa,ny,it,4,81952,19105,33,yes,3,2005,mid,0,0,0,0,0,1,1,0
801,employee_801,56,male,usa,la,it,16,50991,16704,54,no,9,2012,senior,0,0,0,0,1,0,0,0
802,employee_802,25,female,uk,karachi,marketing,19,57472,18807,45,no,7,2011,senior,0,0,0,0,1,0,1,0
803,employee_803,45,female,usa,la,it,0,89946,3990,49,yes,7,2018,junior,1,0,0,0,0,1,1,0
804,employee_804,53,female,canada,delhi,it,21,135566,2195,47,no,1,2017,senior,0,1,0,0,1,0,0,1
805,employee_805,25,female,canada,toronto,hr,17,56849,2244,33,no,7,2023,senior,0,1,0,1,0,0,0,0
806,employee_806,56,female,canada,karachi,marketing,14,31541,12415,51,no,7,2000,senior,0,0,0,0,0,0,0,0
807,employee_807,52,male,uk,ny,it,4,32765,7766,35,no,4,2024,mid,1,0,0,0,1,0,0,0
808,employee_808,41,female,canada,delhi,marketing,6,73074,12662,50,no,7,2006,mid,0,0,1,0,0,1,1,0
809,employee_809,40,female,usa,la,hr,17,132795,17210,44,yes,8,2011,senior,0,0,1,0,0,0,0,0
810,employee_810,25,female,india,la,marketing,5,59283,18690,30,no,3,2009,mid,1,0,0,0,0,1,0,0
811,employee_811,25,female,india,toronto,it,21,131387,11313,32,no,2,2011,senior,0,0,0,0,0,0,1,0
812,employee_812,23,female,pakistan,ny,marketing,20,130161,3402,34,yes,7,2010,senior,0,1,0,0,0,0,0,1
813,employee_813,49,male,usa,ny,it,4,30769,17880,51,yes,5,2003,mid,1,0,0,0,1,0,0,1
814,employee_814,30,male,canada,london,it,29,47806,14275,59,no,5,2018,senior,0,0,1,1,0,0,1,0
815,employee_815,49,male,india,ny,it,18,120518,15915,46,yes,5,2005,senior,0,0,1,0,1,0,0,1
816,employee_816,50,female,usa,toronto,hr,9,32972,1909,59,yes,7,2024,senior,0,0,1,0,0,1,0,1
817,employee_817,43,male,india,london,marketing,14,48256,16806,43,yes,9,2008,senior,0,0,0,0,0,1,0,1
818,employee_818,28,male,canada,london,hr,9,133903,1372,38,yes,8,2019,senior,0,0,1,0,0,0,0,0
819,employee_819,22,female,india,la,marketing,26,48653,2344,59,yes,6,2009,senior,1,0,0,0,0,0,0,1
820,employee_820,50,female,pakistan,la,hr,15,133579,9515,32,yes,7,2004,senior,1,0,0,1,0,0,0,0
821,employee_821,59,female,pakistan,ny,finance,11,116669,3431,55,no,9,2012,senior,0,0,1,0,1,0,0,1
822,employee_822,56,male,india,london,it,17,69339,11585,42,no,6,2008,senior,1,0,0,0,0,1,0,0
823,employee_823,55,male,usa,la,it,22,55757,16462,32,yes,1,2001,senior,0,0,1,0,0,0,1,0
824,employee_824,43,female,usa,toronto,hr,0,133376,2695,40,yes,4,2017,junior,0,0,1,1,0,0,1,0
825,employee_825,50,female,usa,la,finance,15,72399,2907,31,no,8,2020,senior,0,1,0,0,0,1,0,1
826,employee_826,25,male,india,karachi,it,21,74013,18164,53,yes,7,2000,senior,0,0,0,0,0,0,0,0
827,employee_827,21,male,usa,karachi,marketing,5,127605,2019,44,no,3,2023,mid,0,0,0,0,0,1,1,0
828,employee_828,39,female,canada,la,hr,2,44706,12457,42,yes,3,2020,junior,0,1,0,1,0,0,1,0
829,employee_829,47,female,pakistan,london,it,1,68231,2403,48,no,3,2011,junior,0,1,0,1,0,0,1,0
830,employee_830,30,male,canada,london,it,27,57909,18810,51,no,1,2009,senior,0,0,0,0,0,1,1,0
831,employee_831,23,female,usa,delhi,hr,1,135754,9855,45,yes,1,2001,junior,0,0,1,0,1,0,0,1
832,employee_832,34,male,canada,karachi,hr,29,106631,6868,47,yes,6,2008,senior,0,0,1,0,0,1,0,0
833,employee_833,25,male,usa,toronto,marketing,12,87572,11839,36,yes,1,2001,senior,0,0,0,0,0,0,1,0
834,employee_834,49,male,india,london,marketing,8,115879,1010,42,yes,5,2022,senior,0,0,1,0,1,0,0,1
835,employee_835,57,male,canada,ny,it,15,93767,7330,33,no,4,2023,senior,0,1,0,0,0,0,1,0
836,employee_836,21,female,india,karachi,it,26,56469,16061,38,yes,5,2021,senior,0,0,1,0,0,1,1,0
837,employee_837,34,female,india,toronto,hr,4,31313,10230,59,no,7,2013,mid,0,0,1,0,1,0,1,0
838,employee_838,30,male,uk,toronto,it,22,37847,8464,39,yes,6,2010,senior,1,0,0,0,0,0,1,0
839,employee_839,27,male,usa,london,it,27,80222,15746,38,no,9,2022,senior,1,0,0,0,0,1,0,1
840,employee_840,45,male,pakistan,toronto,hr,20,104702,4003,36,yes,6,2010,senior,1,0,0,0,0,1,0,0
841,employee_841,24,male,usa,london,it,6,39930,8195,44,yes,9,2016,mid,0,0,1,0,1,0,0,1
842,employee_842,25,male,pakistan,la,it,12,33285,14662,57,no,4,2003,senior,0,0,0,0,0,1,0,1
843,employee_843,45,female,usa,karachi,finance,19,65863,14739,37,yes,1,2012,senior,0,1,0,1,0,0,0,1
844,employee_844,23,female,india,delhi,marketing,23,46704,16588,48,yes,1,2006,senior,0,0,1,0,0,0,1,0
845,employee_845,38,female,canada,la,hr,28,48705,2789,40,yes,7,2015,senior,0,0,0,0,0,0,0,0
846,employee_846,39,female,canada,karachi,finance,26,30555,8598,34,yes,3,2000,senior,0,0,1,0,0,1,1,0
847,employee_847,52,male,uk,london,marketing,29,51323,5838,31,yes,2,2012,senior,0,1,0,0,0,1,0,1
848,employee_848,39,male,pakistan,karachi,marketing,25,100968,6872,39,no,6,2000,senior,0,0,1,1,0,0,1,0
849,employee_849,31,male,pakistan,london,marketing,12,96922,12367,45,yes,6,2010,senior,0,1,0,0,1,0,0,0
850,employee_850,20,male,pakistan,la,finance,26,83915,5299,52,no,7,2005,senior,0,0,1,0,0,1,0,0
851,employee_851,45,male,india,ny,finance,25,139543,18357,42,yes,5,2019,senior,0,1,0,0,0,1,1,0
852,employee_852,33,female,pakistan,ny,marketing,6,40619,8083,37,yes,8,2002,mid,0,0,1,0,0,1,0,1
853,employee_853,57,male,canada,karachi,it,9,102390,6494,38,no,7,2011,senior,0,1,0,0,0,1,1,0
854,employee_854,56,female,india,ny,it,14,138500,12317,40,no,2,2004,senior,1,0,0,0,0,0,0,1
855,employee_855,30,female,usa,london,finance,20,144337,4129,40,no,1,2008,senior,0,0,1,0,0,1,0,0
856,employee_856,55,female,pakistan,toronto,finance,26,89274,1104,52,no,9,2011,senior,0,0,1,0,0,0,1,0
857,employee_857,32,female,pakistan,london,finance,5,103173,8433,55,no,5,2009,mid,0,0,0,0,0,1,0,0
858,employee_858,22,male,usa,toronto,marketing,4,51225,8689,45,yes,5,2018,mid,0,0,0,0,1,0,0,1
859,employee_859,52,female,pakistan,la,it,22,141266,4567,39,no,4,2004,senior,0,1,0,1,0,0,0,1
860,employee_860,25,female,usa,delhi,finance,27,56739,18565,58,no,2,2004,senior,0,0,1,0,1,0,1,0
861,employee_861,29,female,india,toronto,finance,1,77708,5644,53,yes,5,2008,junior,0,1,0,0,0,1,1,0
862,employee_862,24,male,canada,ny,hr,20,83019,15966,41,yes,2,2019,senior,1,0,0,0,0,1,1,0
863,employee_863,42,male,usa,london,marketing,14,106154,12330,54,no,7,2016,senior,0,0,0,0,0,1,0,0
864,employee_864,29,male,uk,la,hr,25,132097,5394,35,no,9,2009,senior,0,1,0,0,1,0,0,1
865,employee_865,21,female,usa,ny,it,15,37373,4534,57,no,9,2020,senior,0,1,0,0,0,1,0,1
866,employee_866,32,female,pakistan,la,hr,18,65281,13388,41,yes,6,2000,senior,0,0,0,0,1,0,0,0
867,employee_867,59,male,india,delhi,hr,8,50187,12319,39,no,1,2021,senior,0,0,1,0,0,0,1,0
868,employee_868,21,female,india,london,hr,28,97863,7475,47,yes,6,2015,senior,0,1,0,1,0,0,1,0
869,employee_869,39,male,usa,karachi,marketing,21,127927,19158,47,yes,5,2014,senior,0,0,0,1,0,0,0,0
870,employee_870,20,male,canada,london,it,28,137113,15728,33,yes,4,2022,senior,0,0,1,0,1,0,0,1
871,employee_871,56,female,uk,delhi,hr,25,114085,13006,38,yes,6,2016,senior,1,0,0,0,0,0,0,1
872,employee_872,28,female,india,london,marketing,18,147996,17150,36,no,6,2019,senior,0,0,0,0,1,0,0,1
873,employee_873,36,female,pakistan,karachi,it,6,69220,1446,47,yes,6,2024,mid,0,1,0,0,0,0,0,1
874,employee_874,28,female,pakistan,toronto,finance,3,37642,1108,37,yes,2,2012,mid,1,0,0,0,0,1,0,0
875,employee_875,30,male,canada,la,hr,29,109971,4239,40,no,7,2000,senior,0,0,1,0,0,0,0,1
876,employee_876,34,male,india,karachi,it,2,85556,6931,36,yes,4,2024,junior,0,0,1,0,0,0,0,0
877,employee_877,43,male,usa,ny,hr,23,63760,5053,38,no,9,2007,senior,0,0,0,0,0,0,1,0
878,employee_878,57,male,pakistan,delhi,finance,28,68192,14746,37,yes,2,2004,senior,0,0,0,1,0,0,0,0
879,employee_879,54,male,canada,toronto,it,19,34381,2245,32,no,5,2005,senior,0,0,0,0,0,0,0,1
880,employee_880,49,female,india,ny,marketing,10,126583,14839,46,yes,4,2022,senior,0,0,1,0,0,1,1,0
881,employee_881,50,male,india,ny,it,0,49558,13856,31,yes,9,2019,junior,1,0,0,0,0,1,0,0
882,employee_882,24,male,india,delhi,marketing,5,60782,6105,44,no,4,2013,mid,0,0,1,0,0,1,0,0
883,employee_883,33,male,india,toronto,it,25,34782,3922,43,yes,8,2021,senior,0,1,0,0,0,0,0,0
884,employee_884,30,female,india,ny,marketing,10,121417,3513,58,yes,8,2022,senior,0,0,1,0,1,0,1,0
885,employee_885,28,female,pakistan,ny,finance,26,84712,3801,47,no,6,2010,senior,0,1,0,0,1,0,0,0
886,employee_886,53,female,canada,toronto,finance,0,135764,14895,45,yes,6,2005,junior,1,0,0,0,0,1,0,1
887,employee_887,31,female,india,london,finance,20,124945,7981,49,yes,8,2010,senior,0,0,0,1,0,0,1,0
888,employee_888,54,male,uk,ny,it,6,49462,9221,51,no,9,2012,mid,0,0,0,0,1,0,1,0
889,employee_889,54,male,uk,la,finance,5,90030,7038,33,no,5,2011,mid,0,0,1,0,0,0,0,0
890,employee_890,20,female,canada,toronto,hr,13,98519,16082,54,no,1,2021,senior,0,0,0,0,1,0,0,1
891,employee_891,59,female,usa,ny,finance,1,86411,15648,49,no,1,2001,junior,1,0,0,0,0,1,1,0
892,employee_892,41,male,usa,delhi,marketing,26,85206,1364,35,no,2,2020,senior,0,0,0,1,0,0,0,0
893,employee_893,48,male,usa,karachi,marketing,3,127469,2800,35,yes,5,2002,mid,0,0,1,0,1,0,0,1
894,employee_894,27,female,uk,la,marketing,10,76950,15110,55,no,4,2022,senior,1,0,0,0,1,0,0,0
895,employee_895,30,female,usa,karachi,it,14,32523,6958,40,yes,1,2003,senior,0,1,0,0,0,1,0,0
896,employee_896,56,female,pakistan,karachi,hr,17,90926,10096,55,no,4,2016,senior,0,0,1,1,0,0,1,0
897,employee_897,33,female,india,ny,finance,26,39677,8436,46,yes,4,2021,senior,0,1,0,1,0,0,1,0
898,employee_898,49,male,uk,la,hr,0,105828,13638,53,yes,4,2005,junior,1,0,0,0,0,1,0,0
899,employee_899,54,male,canada,la,hr,2,45089,1179,57,no,1,2006,junior,0,0,1,0,0,0,1,0
900,employee_900,40,male,canada,london,marketing,2,34581,4873,32,yes,9,2014,junior,0,0,1,0,1,0,1,0
901,employee_901,56,female,india,karachi,marketing,27,41907,18570,42,yes,3,2010,senior,1,0,0,0,0,0,0,1
902,employee_902,24,female,uk,la,marketing,6,35609,16455,51,no,4,2023,mid,0,0,0,0,1,0,0,1
903,employee_903,38,male,usa,london,it,0,81153,18157,32,no,5,2002,junior,0,0,1,0,1,0,0,0
904,employee_904,33,male,usa,toronto,hr,24,80539,13797,45,no,7,2005,senior,0,0,1,0,0,0,0,0
905,employee_905,45,male,pakistan,london,hr,10,74143,5460,44,no,6,2001,senior,0,1,0,0,0,1,0,0
906,employee_906,23,male,pakistan,delhi,it,5,52936,16316,40,yes,5,2013,mid,0,0,0,0,0,1,0,0
907,employee_907,44,female,usa,ny,it,19,80182,1352,47,yes,8,2008,senior,0,1,0,0,1,0,0,1
908,employee_908,44,male,canada,toronto,it,2,138261,6344,44,yes,1,2017,junior,0,1,0,0,0,1,1,0
909,employee_909,37,male,canada,toronto,hr,18,141259,5507,34,yes,7,2018,senior,0,0,0,0,1,0,0,1
910,employee_910,59,male,pakistan,delhi,hr,1,129524,5830,45,yes,6,2011,junior,0,0,0,0,0,1,0,0
911,employee_911,27,male,india,london,marketing,17,125042,12220,59,yes,5,2012,senior,1,0,0,0,1,0,0,0
912,employee_912,58,male,usa,ny,marketing,29,43163,1117,45,no,7,2011,senior,0,0,0,0,0,1,0,1
913,employee_913,59,male,pakistan,london,hr,11,89758,17865,46,yes,3,2011,senior,0,0,1,1,0,0,0,1
914,employee_914,33,male,pakistan,la,marketing,28,76057,5287,38,yes,1,2017,senior,0,0,0,0,0,0,0,0
915,employee_915,51,female,usa,london,it,9,42537,5477,56,yes,9,2008,senior,1,0,0,1,0,0,1,0
916,employee_916,57,female,usa,toronto,finance,4,52419,7533,52,no,2,2016,mid,1,0,0,0,0,0,0,0
917,employee_917,52,female,canada,ny,marketing,8,72578,17627,32,no,3,2020,senior,1,0,0,0,0,0,0,1
918,employee_918,42,female,india,london,hr,1,104991,13755,49,no,8,2015,junior,0,0,0,0,1,0,0,0
919,employee_919,34,male,india,ny,marketing,1,104599,1865,42,no,9,2016,junior,0,0,0,0,0,0,0,0
920,employee_920,52,female,usa,ny,marketing,27,30834,12173,51,yes,3,2020,senior,0,1,0,1,0,0,1,0
921,employee_921,44,female,uk,la,marketing,5,62214,6329,32,yes,6,2023,mid,0,1,0,1,0,0,0,0
922,employee_922,36,male,pakistan,la,finance,28,122934,1603,57,yes,7,2007,senior,0,0,1,0,0,1,0,0
923,employee_923,52,male,pakistan,toronto,it,9,130028,6756,36,no,1,2010,senior,0,1,0,1,0,0,0,0
924,employee_924,21,female,usa,delhi,hr,17,32413,12254,58,yes,7,2023,senior,0,0,1,0,0,1,0,1
925,employee_925,33,female,uk,ny,finance,11,39505,5018,35,yes,4,2001,senior,1,0,0,0,0,0,0,1
926,employee_926,59,male,canada,delhi,hr,3,132802,6192,38,yes,5,2007,mid,0,1,0,1,0,0,1,0
927,employee_927,59,female,usa,toronto,hr,21,32105,3015,41,no,8,2011,senior,0,0,0,0,0,0,0,0
928,employee_928,58,male,usa,ny,hr,20,98104,10850,44,no,4,2020,senior,0,1,0,1,0,0,0,1
929,employee_929,25,male,pakistan,ny,finance,16,137634,4380,50,no,4,2000,senior,0,0,1,1,0,0,1,0
930,employee_930,25,male,usa,karachi,it,14,144897,4770,49,yes,8,2022,senior,0,1,0,0,0,1,0,0
931,employee_931,22,male,usa,delhi,hr,5,88408,6829,32,yes,5,2012,mid,1,0,0,0,0,0,1,0
932,employee_932,26,female,usa,london,it,15,67679,2613,39,yes,6,2021,senior,0,0,0,1,0,0,1,0
933,employee_933,27,male,pakistan,la,it,16,146908,14147,30,yes,5,2020,senior,0,0,1,0,1,0,1,0
934,employee_934,34,male,canada,london,marketing,2,144921,16545,48,no,1,2016,junior,0,0,0,0,0,0,1,0
935,employee_935,48,female,canada,delhi,finance,9,129096,19263,48,yes,7,2013,senior,0,0,0,0,0,0,1,0
936,employee_936,52,male,usa,la,finance,4,109731,6372,52,no,6,2013,mid,0,0,1,0,0,0,1,0
937,employee_937,49,female,pakistan,london,marketing,13,142205,11538,52,yes,2,2015,senior,0,0,0,0,0,1,1,0
938,employee_938,58,female,canada,karachi,marketing,25,95131,1148,42,no,7,2016,senior,0,0,0,0,1,0,0,0
939,employee_939,46,female,canada,la,it,28,94280,2754,41,yes,6,2005,senior,0,1,0,0,0,0,0,0
940,employee_940,55,male,canada,ny,hr,20,45762,8378,30,yes,5,2006,senior,0,0,0,1,0,0,1,0
941,employee_941,48,female,pakistan,london,finance,12,147798,14591,48,no,8,2000,senior,0,0,0,1,0,0,0,0
942,employee_942,57,female,pakistan,la,hr,25,146854,10371,58,no,5,2024,senior,0,0,0,0,0,1,1,0
943,employee_943,52,male,usa,karachi,hr,5,136830,13779,53,yes,2,2014,mid,0,0,0,1,0,0,0,0
944,employee_944,56,female,india,la,marketing,11,88703,10795,45,yes,6,2019,senior,0,0,1,0,0,0,0,1
945,employee_945,46,female,canada,la,hr,25,111434,6692,54,yes,1,2020,senior,1,0,0,1,0,0,1,0
946,employee_946,52,female,india,karachi,it,7,93079,5218,52,no,5,2017,mid,0,1,0,0,0,0,0,1
947,employee_947,23,female,pakistan,london,marketing,4,51577,5803,52,yes,6,2012,mid,0,0,0,1,0,0,1,0
948,employee_948,41,female,pakistan,toronto,hr,29,31214,19761,57,no,7,2023,senior,0,0,0,0,1,0,1,0
949,employee_949,21,male,pakistan,london,marketing,14,116339,12672,44,yes,2,2001,senior,0,0,1,0,0,1,0,1
950,employee_950,29,female,india,delhi,it,26,78114,4182,45,yes,1,2018,senior,1,0,0,0,0,1,0,1
951,employee_951,24,female,pakistan,karachi,it,15,119234,12009,40,yes,6,2014,senior,0,0,0,0,1,0,0,1
952,employee_952,29,male,usa,london,hr,0,93230,15328,53,yes,3,2011,junior,0,0,1,0,1,0,1,0
953,employee_953,52,male,pakistan,la,marketing,15,62980,3586,35,no,5,2014,senior,0,1,0,0,0,1,0,1
954,employee_954,57,male,uk,karachi,hr,4,97194,3648,40,no,2,2024,mid,0,1,0,0,1,0,0,1
955,employee_955,32,female,india,ny,hr,2,107806,8313,32,yes,1,2017,junior,0,0,0,0,0,0,0,0
956,employee_956,50,male,uk,london,marketing,19,142333,19101,44,yes,1,2013,senior,0,0,0,1,0,0,0,0
957,employee_957,55,female,pakistan,karachi,hr,14,67792,13544,30,yes,4,2005,senior,1,0,0,0,0,1,0,1
958,employee_958,43,female,usa,london,it,12,75807,8407,36,no,2,2011,senior,1,0,0,0,1,0,0,1
959,employee_959,34,male,canada,karachi,marketing,23,52301,18254,30,yes,1,2019,senior,0,0,0,0,0,0,0,1
960,employee_960,48,male,pakistan,la,marketing,15,35141,16234,46,no,6,2022,senior,0,0,1,0,0,1,0,1
961,employee_961,27,female,usa,ny,marketing,22,146482,16012,38,no,4,2005,senior,1,0,0,0,1,0,0,0
962,employee_962,24,male,india,ny,marketing,10,134292,10735,58,no,7,2008,senior,0,0,0,0,0,1,1,0
963,employee_963,48,female,uk,delhi,hr,20,43777,14425,55,no,6,2024,senior,1,0,0,0,1,0,0,1
964,employee_964,23,male,uk,karachi,hr,1,68346,16698,52,yes,5,2003,junior,0,0,0,0,0,1,0,1
965,employee_965,31,male,uk,london,it,21,84703,16321,42,yes,2,2016,senior,0,1,0,0,0,0,0,0
966,employee_966,21,male,india,ny,finance,26,124977,13646,40,no,5,2001,senior,0,0,0,0,0,0,0,1
967,employee_967,46,female,usa,ny,finance,5,77819,5893,58,yes,9,2015,mid,0,1,0,1,0,0,0,1
968,employee_968,50,male,india,toronto,it,25,58469,10476,49,yes,9,2023,senior,1,0,0,0,0,1,0,0
969,employee_969,55,female,uk,toronto,finance,25,33845,18270,35,yes,2,2013,senior,0,0,0,1,0,0,0,1
970,employee_970,55,female,pakistan,ny,it,29,140186,19642,30,no,7,2007,senior,1,0,0,0,0,1,0,1
971,employee_971,45,female,canada,karachi,hr,26,53290,5382,36,yes,4,2013,senior,0,1,0,0,1,0,0,0
972,employee_972,46,female,india,delhi,marketing,5,142551,2785,41,yes,3,2001,mid,0,0,0,0,1,0,1,0
973,employee_973,24,male,india,ny,marketing,13,60699,14030,51,yes,1,2015,senior,1,0,0,1,0,0,0,1
974,employee_974,39,female,usa,la,hr,24,74252,12735,49,yes,3,2003,senior,0,1,0,0,0,1,0,1
